x,y
5.827913956978489018e+00,1.981080808005648919e+01
5.832916458229114198e+00,2.113034680221961281e+01
5.837918959479739378e+00,1.989151604816993668e+01
5.842921460730365446e+00,1.976863148808637405e+01
5.847923961980990626e+00,1.970273056006861623e+01
5.852926463231615806e+00,1.975164334524523468e+01
5.857928964482240985e+00,1.841676961263085488e+01
5.862931465732866165e+00,2.035946745166194205e+01
5.867933966983491345e+00,1.947336216716714574e+01
5.872936468234116525e+00,2.144072450256275530e+01
5.877938969484742593e+00,1.955816643786580755e+01
5.882941470735367773e+00,2.006974269638175912e+01
5.887943971985992953e+00,1.991043410221931254e+01
5.892946473236618132e+00,1.905328238460059964e+01
5.897948974487243312e+00,2.068598375198023831e+01
5.902951475737868492e+00,2.161391806777362490e+01
5.907953976988493672e+00,1.970908471130563555e+01
5.912956478239119740e+00,1.943839064913193582e+01
5.917958979489744920e+00,1.939884820741385951e+01
5.922961480740370099e+00,1.787652254890376824e+01
5.927963981990995279e+00,1.960607880226997324e+01
5.932966483241620459e+00,2.004989756573318616e+01
5.937968984492245639e+00,2.086866487865702169e+01
5.942971485742871707e+00,2.078896219837854176e+01
5.947973986993496887e+00,1.942742287854379768e+01
5.952976488244122066e+00,1.958210646995847881e+01
5.957978989494747246e+00,2.099784227409868009e+01
5.962981490745372426e+00,1.971548057516324093e+01
5.967983991995997606e+00,1.939392243623237633e+01
5.972986493246622786e+00,2.131147792917414208e+01
5.977988994497248854e+00,2.097155265054238171e+01
5.982991495747874033e+00,1.996776627901788004e+01
5.987993996998499213e+00,1.937020454321683260e+01
5.992996498249124393e+00,1.796710917550266373e+01
5.997998999499749573e+00,2.058370060407397162e+01
6.003001500750374753e+00,1.911263477969894353e+01
6.008004002000999932e+00,1.806127999686224683e+01
6.013006503251626000e+00,2.162384003710389635e+01
6.018009004502251180e+00,2.070199480451664442e+01
6.023011505752876360e+00,1.893002632414166442e+01
6.028014007003501540e+00,1.886964063805124425e+01
6.033016508254126720e+00,2.097001130693399773e+01
6.038019009504751899e+00,1.923608641197838764e+01
6.043021510755377079e+00,2.142521439979401521e+01
6.048024012006003147e+00,2.076053134864416450e+01
6.053026513256628327e+00,2.069567606033670870e+01
6.058029014507253507e+00,2.057878249913606084e+01
6.063031515757878687e+00,2.038054541929754748e+01
6.068034017008503866e+00,2.108461325020262223e+01
6.073036518259129046e+00,1.976502919226178179e+01
6.078039019509755114e+00,2.032006903196364789e+01
6.083041520760380294e+00,2.100107114995833513e+01
6.088044022011005474e+00,2.082712178461914476e+01
6.093046523261630654e+00,1.908415276451623299e+01
6.098049024512255833e+00,1.979373740623250200e+01
6.103051525762881013e+00,2.056195808270780034e+01
6.108054027013506193e+00,1.991614737200062279e+01
6.113056528264132261e+00,2.211382814576572997e+01
6.118059029514757441e+00,1.996102389379015918e+01
6.123061530765382621e+00,2.020696614471945551e+01
6.128064032016007801e+00,2.115362227422532726e+01
6.133066533266632980e+00,2.072973234303481505e+01
6.138069034517258160e+00,2.026893264634700387e+01
6.143071535767883340e+00,1.967272107842289941e+01
6.148074037018509408e+00,2.074573616845229296e+01
6.153076538269134588e+00,2.149832605518579953e+01
6.158079039519759768e+00,2.095333234265750733e+01
6.163081540770384947e+00,1.971106110085503360e+01
6.168084042021010127e+00,2.224102708303973941e+01
6.173086543271635307e+00,1.907268173977901071e+01
6.178089044522261375e+00,1.895158149176399576e+01
6.183091545772886555e+00,2.150983186177588991e+01
6.188094047023511735e+00,2.079012261967322672e+01
6.193096548274136914e+00,2.002979109851836981e+01
6.198099049524762094e+00,1.949572642101895426e+01
6.203101550775387274e+00,2.293010449160646047e+01
6.208104052026012454e+00,2.074140302823347781e+01
6.213106553276638522e+00,2.117352083067568813e+01
6.218109054527263702e+00,2.097221226081997258e+01
6.223111555777888881e+00,2.110414262506482430e+01
6.228114057028514061e+00,2.122443663161034877e+01
6.233116558279139241e+00,2.143177368459229371e+01
6.238119059529764421e+00,2.033913477782861889e+01
6.243121560780389601e+00,2.043772269598932567e+01
6.248124062031015669e+00,1.900334937773414268e+01
6.253126563281640848e+00,1.997907528334338423e+01
6.258129064532266028e+00,2.104549999004351335e+01
6.263131565782891208e+00,2.183441807285136349e+01
6.268134067033516388e+00,2.140344172747673568e+01
6.273136568284141568e+00,2.047871736097449613e+01
6.278139069534767636e+00,1.957124429651915065e+01
6.283141570785392815e+00,1.807206556692874599e+01
6.288144072036017995e+00,2.201616619088885329e+01
6.293146573286643175e+00,2.029021073334978098e+01
6.298149074537268355e+00,2.044598221740774591e+01
6.303151575787893535e+00,2.104102869527174846e+01
6.308154077038518714e+00,1.951890218372366448e+01
6.313156578289144782e+00,2.058968755475589774e+01
6.318159079539769962e+00,2.297794918838928524e+01
6.323161580790395142e+00,2.147487168094852805e+01
6.328164082041020322e+00,2.134374140263651753e+01
6.333166583291645502e+00,1.941700527189317782e+01
6.338169084542270681e+00,2.325810914820944930e+01
6.343171585792895861e+00,1.960671984875234486e+01
6.348174087043521929e+00,2.296684701657496674e+01
6.353176588294147109e+00,1.894447374969463382e+01
6.358179089544772289e+00,2.247990270735873608e+01
6.363181590795397469e+00,2.270759904138641616e+01
6.368184092046022649e+00,2.028014315481023289e+01
6.373186593296647828e+00,2.154214015216282618e+01
6.378189094547273896e+00,2.168204785574648596e+01
6.383191595797899076e+00,2.033578030416239102e+01
6.388194097048524256e+00,1.971546468040864042e+01
6.393196598299149436e+00,1.986187245175668536e+01
6.398199099549774616e+00,2.173560551860913037e+01
6.403201600800399795e+00,2.112448919988179341e+01
6.408204102051024975e+00,2.066031127285091529e+01
6.413206603301651043e+00,2.220638782107141296e+01
6.418209104552276223e+00,2.176269522304830772e+01
6.423211605802901403e+00,2.051417209104307204e+01
6.428214107053526583e+00,2.008344080214319050e+01
6.433216608304151762e+00,2.182291156360053463e+01
6.438219109554776942e+00,2.077707396010627150e+01
6.443221610805402122e+00,2.142886969494770710e+01
6.448224112056028190e+00,2.292097130879580291e+01
6.453226613306653370e+00,2.186200807999473739e+01
6.458229114557278550e+00,2.051242034391859903e+01
6.463231615807903729e+00,2.155035603724348547e+01
6.468234117058528909e+00,2.045205739836019987e+01
6.473236618309154089e+00,2.302823201087618443e+01
6.478239119559779269e+00,2.087313860907611485e+01
6.483241620810405337e+00,2.165699560940483792e+01
6.488244122061030517e+00,2.177246494086252326e+01
6.493246623311655696e+00,2.163899033830866969e+01
6.498249124562280876e+00,1.953619841855030259e+01
6.503251625812906056e+00,2.006333381345538669e+01
6.508254127063531236e+00,2.107241210562150258e+01
6.513256628314157304e+00,2.185920171827400438e+01
6.518259129564782484e+00,2.141699817440857601e+01
6.523261630815407663e+00,2.061263741929520421e+01
6.528264132066032843e+00,2.023636807707639562e+01
6.533266633316658023e+00,2.119824235545063118e+01
6.538269134567283203e+00,2.114633135902212757e+01
6.543271635817908383e+00,2.214265136504648268e+01
6.548274137068534451e+00,2.131850394904728319e+01
6.553276638319159630e+00,2.226253757138680811e+01
6.558279139569784810e+00,2.108018764898895014e+01
6.563281640820409990e+00,2.143388725324696154e+01
6.568284142071035170e+00,2.135680604657048676e+01
6.573286643321660350e+00,2.093749296306289409e+01
6.578289144572285529e+00,2.235998609015058847e+01
6.583291645822911597e+00,2.093627894037422976e+01
6.588294147073536777e+00,2.124324093124999280e+01
6.593296648324161957e+00,2.170677029902428856e+01
6.598299149574787137e+00,2.049751779276762420e+01
6.603301650825412317e+00,2.148496999415574038e+01
6.608304152076037496e+00,2.111360609648532360e+01
6.613306653326663564e+00,2.145176576749774000e+01
6.618309154577288744e+00,2.179499946106077601e+01
6.623311655827913924e+00,2.107002134434307905e+01
6.628314157078539104e+00,2.166486669141526278e+01
6.633316658329164284e+00,2.320861872733967246e+01
6.638319159579789464e+00,2.188915892048488132e+01
6.643321660830414643e+00,2.307522715551046844e+01
6.648324162081040711e+00,2.229146692824988563e+01
6.653326663331665891e+00,2.273414059981381641e+01
6.658329164582291071e+00,2.120052852497604690e+01
6.663331665832916251e+00,2.209490216258426187e+01
6.668334167083541431e+00,2.213891542386609856e+01
6.673336668334166610e+00,2.140738426612756484e+01
6.678339169584791790e+00,2.121218918446009383e+01
6.683341670835417858e+00,2.055975962459895356e+01
6.688344172086043038e+00,2.356117215320976044e+01
6.693346673336668218e+00,2.110763713065750480e+01
6.698349174587293398e+00,2.344126859698418031e+01
6.703351675837918577e+00,2.164256185385590214e+01
6.708354177088543757e+00,2.126256923154089762e+01
6.713356678339169825e+00,2.276258917532250692e+01
6.718359179589795005e+00,2.152388559702252735e+01
6.723361680840420185e+00,2.273854396144554002e+01
6.728364182091045365e+00,2.185228078142092656e+01
6.733366683341670544e+00,2.268052454614279867e+01
6.738369184592295724e+00,2.124692148986978424e+01
6.743371685842920904e+00,2.306146611551353232e+01
6.748374187093546972e+00,2.273309524394364800e+01
6.753376688344172152e+00,2.134047937496985625e+01
6.758379189594797332e+00,2.491807328979913194e+01
6.763381690845422511e+00,2.283026809893676301e+01
6.768384192096047691e+00,2.459561964681868318e+01
6.773386693346672871e+00,2.392042789878877684e+01
6.778389194597298051e+00,2.214633280357410783e+01
6.783391695847924119e+00,2.193790333293922856e+01
6.788394197098549299e+00,2.196172340787484956e+01
6.793396698349174478e+00,2.055016154461971567e+01
6.798399199599799658e+00,2.169936247944985297e+01
6.803401700850424838e+00,2.265697112653124279e+01
6.808404202101050018e+00,2.395117016718795711e+01
6.813406703351676086e+00,2.166744822707682872e+01
6.818409204602301266e+00,2.333728421316991586e+01
6.823411705852926445e+00,2.121764177605545854e+01
6.828414207103551625e+00,2.189892259609952063e+01
6.833416708354176805e+00,2.204260953077300300e+01
6.838419209604801985e+00,2.288706871031190104e+01
6.843421710855427165e+00,2.298757477928709392e+01
6.848424212106053233e+00,2.350761438113250534e+01
6.853426713356678412e+00,2.333111710047496956e+01
6.858429214607303592e+00,2.281845585922440023e+01
6.863431715857928772e+00,2.298066009108240948e+01
6.868434217108553952e+00,2.419383334242319350e+01
6.873436718359179132e+00,2.210938397384527221e+01
6.878439219609804312e+00,2.341004597789657637e+01
6.883441720860430380e+00,2.084218123608303941e+01
6.888444222111055559e+00,2.307666690923077724e+01
6.893446723361680739e+00,2.219709062760593454e+01
6.898449224612305919e+00,2.269791885626842642e+01
6.903451725862931099e+00,2.375044142264249913e+01
6.908454227113556279e+00,2.289000649086706574e+01
6.913456728364181458e+00,2.362555772630147288e+01
6.918459229614807526e+00,2.422914250398282832e+01
6.923461730865432706e+00,2.315947916146201635e+01
6.928464232116057886e+00,2.395643376096866461e+01
6.933466733366683066e+00,2.247383922242084253e+01
6.938469234617308246e+00,2.280719782158231013e+01
6.943471735867933425e+00,2.230779579120532219e+01
6.948474237118559493e+00,2.388840030600205466e+01
6.953476738369184673e+00,2.327452156890115020e+01
6.958479239619809853e+00,2.236820325696450951e+01
6.963481740870435033e+00,2.304511405625763842e+01
6.968484242121060213e+00,2.394702111518176224e+01
6.973486743371685392e+00,2.288119223907710165e+01
6.978489244622310572e+00,2.198653492301716739e+01
6.983491745872936640e+00,2.308238699340622446e+01
6.988494247123561820e+00,2.098491715030174731e+01
6.993496748374187000e+00,2.374926088952203429e+01
6.998499249624812180e+00,2.257417016154975542e+01
7.003501750875437359e+00,2.254119451634720761e+01
7.008504252126062539e+00,2.390120843515769522e+01
7.013506753376687719e+00,2.167535738290489178e+01
7.018509254627313787e+00,2.500262640670229786e+01
7.023511755877938967e+00,2.259029322589559285e+01
7.028514257128564147e+00,2.256229182800079869e+01
7.033516758379189326e+00,2.412177501830473147e+01
7.038519259629814506e+00,2.382425305199986809e+01
7.043521760880439686e+00,2.558179500171639731e+01
7.048524262131065754e+00,2.293436680276167650e+01
7.053526763381690934e+00,2.304017365148066432e+01
7.058529264632316114e+00,2.169627181393369497e+01
7.063531765882941293e+00,2.285849302029999919e+01
7.068534267133566473e+00,2.248417150582894664e+01
7.073536768384191653e+00,2.277184329204707680e+01
7.078539269634816833e+00,2.149143005235049486e+01
7.083541770885442901e+00,2.491123287255084406e+01
7.088544272136068081e+00,2.184902933398256408e+01
7.093546773386693260e+00,2.047843752176837029e+01
7.098549274637318440e+00,2.210722340232893757e+01
7.103551775887943620e+00,2.270681577486767821e+01
7.108554277138568800e+00,2.217610876815858845e+01
7.113556778389193980e+00,2.443897387590009274e+01
7.118559279639820048e+00,2.321783866032336974e+01
7.123561780890445227e+00,2.339607094707779567e+01
7.128564282141070407e+00,2.399608461072862298e+01
7.133566783391695587e+00,2.368671287715320517e+01
7.138569284642320767e+00,2.439427515137300517e+01
7.143571785892945947e+00,2.232123780404269198e+01
7.148574287143572015e+00,2.289820476075128397e+01
7.153576788394197195e+00,2.412669751125212869e+01
7.158579289644822374e+00,2.094118340685023583e+01
7.163581790895447554e+00,2.211556089336909992e+01
7.168584292146072734e+00,2.400674510861816557e+01
7.173586793396697914e+00,2.304051134519516708e+01
7.178589294647323094e+00,2.447187543405166466e+01
7.183591795897949162e+00,2.435995568454701043e+01
7.188594297148574341e+00,2.236769001125468392e+01
7.193596798399199521e+00,2.398744748266448212e+01
7.198599299649824701e+00,2.479749575461698186e+01
7.203601800900449881e+00,2.375823980435232130e+01
7.208604302151075061e+00,2.264834802920735868e+01
7.213606803401700240e+00,2.452021035211847177e+01
7.218609304652326308e+00,2.429125244051097354e+01
7.223611805902951488e+00,2.421344620120765256e+01
7.228614307153576668e+00,2.440178181489772058e+01
7.233616808404201848e+00,2.070623756498498835e+01
7.238619309654827028e+00,2.459679549004545507e+01
7.243621810905452207e+00,2.553899724329533072e+01
7.248624312156078275e+00,2.418251141109752922e+01
7.253626813406703455e+00,2.395360943671983733e+01
7.258629314657328635e+00,2.447232661736342862e+01
7.263631815907953815e+00,2.412912092140897613e+01
7.268634317158578995e+00,2.445768421317635344e+01
7.273636818409204174e+00,2.382238145547302111e+01
7.278639319659829354e+00,2.306921310444258566e+01
7.283641820910455422e+00,2.284660275051675526e+01
7.288644322161080602e+00,2.286774123825138005e+01
7.293646823411705782e+00,2.250789791928422190e+01
7.298649324662330962e+00,2.282820596296788551e+01
7.303651825912956141e+00,2.567222160515872886e+01
7.308654327163581321e+00,2.468005864514698899e+01
7.313656828414206501e+00,2.331594309455794800e+01
7.318659329664832569e+00,2.356558529500899013e+01
7.323661830915457749e+00,2.408354302365282607e+01
7.328664332166082929e+00,2.333044796701388890e+01
7.333666833416708108e+00,2.406851735742445086e+01
7.338669334667333288e+00,2.479361214190491225e+01
7.343671835917958468e+00,2.399527277420570215e+01
7.348674337168583648e+00,2.438203875416774480e+01
7.353676838419209716e+00,2.494752205461724159e+01
7.358679339669834896e+00,2.380390626299129764e+01
7.363681840920460075e+00,2.437583612189574467e+01
7.368684342171085255e+00,2.379667543362989335e+01
7.373686843421710435e+00,2.409253166043071559e+01
7.378689344672335615e+00,2.381133776893404885e+01
7.383691845922961683e+00,2.362220568421276923e+01
7.388694347173586863e+00,2.433979489450778289e+01
7.393696848424212043e+00,2.474763586109084912e+01
7.398699349674837222e+00,2.434240249502555642e+01
7.403701850925462402e+00,2.470983251108831880e+01
7.408704352176087582e+00,2.348818127628703323e+01
7.413706853426712762e+00,2.303738536808035775e+01
7.418709354677338830e+00,2.467317156699962055e+01
7.423711855927964010e+00,2.495901695895864947e+01
7.428714357178589189e+00,2.433600033813559094e+01
7.433716858429214369e+00,2.564918635571236294e+01
7.438719359679839549e+00,2.522385687702741563e+01
7.443721860930464729e+00,2.701173642356039295e+01
7.448724362181089909e+00,2.414536457254760649e+01
7.453726863431715977e+00,2.336233179419977901e+01
7.458729364682341156e+00,2.363605130330751081e+01
7.463731865932966336e+00,2.382569779142424338e+01
7.468734367183591516e+00,2.488223448498888857e+01
7.473736868434216696e+00,2.226314204134139274e+01
7.478739369684841876e+00,2.575476912714536226e+01
7.483741870935467944e+00,2.421192902166405858e+01
7.488744372186093123e+00,2.421943955876952614e+01
7.493746873436718303e+00,2.340189745428515877e+01
7.498749374687343483e+00,2.438202257261185224e+01
7.503751875937968663e+00,2.452449539548144131e+01
7.508754377188593843e+00,2.440431820396550222e+01
7.513756878439219022e+00,2.488032989126008943e+01
7.518759379689845090e+00,2.396664609711850247e+01
7.523761880940470270e+00,2.367546988241058514e+01
7.528764382191095450e+00,2.513462127707126470e+01
7.533766883441720630e+00,2.469996810414095734e+01
7.538769384692345810e+00,2.481348920927440815e+01
7.543771885942970989e+00,2.569034291227087863e+01
7.548774387193596169e+00,2.362375877032010152e+01
7.553776888444222237e+00,2.380609020808180176e+01
7.558779389694847417e+00,2.593355781991353481e+01
7.563781890945472597e+00,2.320846231526237702e+01
7.568784392196097777e+00,2.339694103025728111e+01
7.573786893446722956e+00,2.553922251152516409e+01
7.578789394697348136e+00,2.497456837611408176e+01
7.583791895947974204e+00,2.485660782490319676e+01
7.588794397198599384e+00,2.467472378349541628e+01
7.593796898449224564e+00,2.481265824237524242e+01
7.598799399699849744e+00,2.470428608440759177e+01
7.603801900950474923e+00,2.616684840544584034e+01
7.608804402201100103e+00,2.442826507785322221e+01
7.613806903451725283e+00,2.468004717407739790e+01
7.618809404702351351e+00,2.665087701933212827e+01
7.623811905952976531e+00,2.489894541988876497e+01
7.628814407203601711e+00,2.711845961113598236e+01
7.633816908454226891e+00,2.479647102434372385e+01
7.638819409704852070e+00,2.628387321157471490e+01
7.643821910955477250e+00,2.327612169455675328e+01
7.648824412206102430e+00,2.510011769743397281e+01
7.653826913456728498e+00,2.337700717721924804e+01
7.658829414707353678e+00,2.582094255072664524e+01
7.663831915957978858e+00,2.377862793166491429e+01
7.668834417208604037e+00,2.529027280600915617e+01
7.673836918459229217e+00,2.473931487868725299e+01
7.678839419709854397e+00,2.387831507394553654e+01
7.683841920960480465e+00,2.343216577998389738e+01
7.688844422211105645e+00,2.455549280305320892e+01
7.693846923461730825e+00,2.682217021628052223e+01
7.698849424712356004e+00,2.480306321924769009e+01
7.703851925962981184e+00,2.602877732000480293e+01
7.708854427213606364e+00,2.506952041397863340e+01
7.713856928464231544e+00,2.601829755908314823e+01
7.718859429714857612e+00,2.332966691084005362e+01
7.723861930965482792e+00,2.476839748604691493e+01
7.728864432216107971e+00,2.613599882044154299e+01
7.733866933466733151e+00,2.503834585156702275e+01
7.738869434717358331e+00,2.513015302144102847e+01
7.743871935967983511e+00,2.480115389601815679e+01
7.748874437218608691e+00,2.639600269502294694e+01
7.753876938469234759e+00,2.555914516936265102e+01
7.758879439719859938e+00,2.532066059533492819e+01
7.763881940970485118e+00,2.593470036825074843e+01
7.768884442221110298e+00,2.589487825578126490e+01
7.773886943471735478e+00,2.553424787685274211e+01
7.778889444722360658e+00,2.688369983115792650e+01
7.783891945972985837e+00,2.529138830427983820e+01
7.788894447223611905e+00,2.564476438963878024e+01
7.793896948474237085e+00,2.473873829206981867e+01
7.798899449724862265e+00,2.554681357618071402e+01
7.803901950975487445e+00,2.699946737667183072e+01
7.808904452226112625e+00,2.478345575488959796e+01
7.813906953476737804e+00,2.430812803479175344e+01
7.818909454727363872e+00,2.645348800700190495e+01
7.823911955977989052e+00,2.532296971570028532e+01
7.828914457228614232e+00,2.558274757665561339e+01
7.833916958479239412e+00,2.545663757174438402e+01
7.838919459729864592e+00,2.559588010311912853e+01
7.843921960980489771e+00,2.638229656646490895e+01
7.848924462231114951e+00,2.470764919609407073e+01
7.853926963481741019e+00,2.455000680633973431e+01
7.858929464732366199e+00,2.566175653123480771e+01
7.863931965982991379e+00,2.398535620849914096e+01
7.868934467233616559e+00,2.423374986565892186e+01
7.873936968484241739e+00,2.748849405378435407e+01
7.878939469734866918e+00,2.639428673926600410e+01
7.883941970985492098e+00,2.564176944108746170e+01
7.888944472236118166e+00,2.690484035266679186e+01
7.893946973486743346e+00,2.464124169037508594e+01
7.898949474737368526e+00,2.538124530082624730e+01
7.903951975987993706e+00,2.633530953738836189e+01
7.908954477238618885e+00,2.661753511314725174e+01
7.913956978489244065e+00,2.625478778229550514e+01
7.918959479739870133e+00,2.321563963153138843e+01
7.923961980990495313e+00,2.480380382530690753e+01
7.928964482241120493e+00,2.626396153908022768e+01
7.933966983491745673e+00,2.544594945742842995e+01
7.938969484742370852e+00,2.835714007498628320e+01
7.943971985992996032e+00,2.675847425894608378e+01
7.948974487243621212e+00,2.640500534234952923e+01
7.953976988494247280e+00,2.474498141173601695e+01
7.958979489744872460e+00,2.584164172963170003e+01
7.963981990995497640e+00,2.613314993720544521e+01
7.968984492246122819e+00,2.703473710686617082e+01
7.973986993496747999e+00,2.680309207758987711e+01
7.978989494747373179e+00,2.696995767876206429e+01
7.983991995997998359e+00,2.502806397218399326e+01
7.988994497248624427e+00,2.737913519004450080e+01
7.993996998499249607e+00,2.460156024319048029e+01
7.998999499749874786e+00,2.546108393758346367e+01
8.004002001000500854e+00,2.644277713794714302e+01
8.009004502251125146e+00,2.587712191502023629e+01
8.014007003501751214e+00,2.503598415258485943e+01
8.019009504752375506e+00,2.523547868865399479e+01
8.024012006003001574e+00,2.452378169515996120e+01
8.029014507253625865e+00,2.661901816076806782e+01
8.034017008504251933e+00,2.736261987055490863e+01
8.039019509754878001e+00,2.601666502586326502e+01
8.044022011005502293e+00,2.573171721800308376e+01
8.049024512256128361e+00,2.467475060830189548e+01
8.054027013506752652e+00,2.707528296477243401e+01
8.059029514757378720e+00,2.838839287751163099e+01
8.064032016008003012e+00,2.439464024365711126e+01
8.069034517258629080e+00,2.514367061362128197e+01
8.074037018509255148e+00,2.554251801298362068e+01
8.079039519759879440e+00,2.567280064959714636e+01
8.084042021010505508e+00,2.647947201317499832e+01
8.089044522261129799e+00,2.788138311406361680e+01
8.094047023511755867e+00,2.729073835739536946e+01
8.099049524762380159e+00,2.682474595706145948e+01
8.104052026013006227e+00,2.558822737398041625e+01
8.109054527263632295e+00,2.520753534811044361e+01
8.114057028514256587e+00,2.554539577923646831e+01
8.119059529764882654e+00,2.790524539067338594e+01
8.124062031015506946e+00,2.631044279158862054e+01
8.129064532266133014e+00,2.594035734313577635e+01
8.134067033516757306e+00,2.621844537030028022e+01
8.139069534767383374e+00,2.724182682394061672e+01
8.144072036018009442e+00,2.511936643350423637e+01
8.149074537268633733e+00,2.786209774772832404e+01
8.154077038519259801e+00,2.661870737250407615e+01
8.159079539769884093e+00,2.626089464101392679e+01
8.164082041020510161e+00,2.693509223680826992e+01
8.169084542271134453e+00,2.672565069994333697e+01
8.174087043521760521e+00,2.617806467409790372e+01
8.179089544772386589e+00,2.628455796227555297e+01
8.184092046023010880e+00,2.568341359120308098e+01
8.189094547273636948e+00,2.722367439268021272e+01
8.194097048524261240e+00,2.605029733616161991e+01
8.199099549774887308e+00,2.564104022689238249e+01
8.204102051025513376e+00,2.677816967573007645e+01
8.209104552276137667e+00,2.795645493957396610e+01
8.214107053526763735e+00,2.659397653680047213e+01
8.219109554777388027e+00,2.604922740738047082e+01
8.224112056028014095e+00,2.707623218892001660e+01
8.229114557278638387e+00,2.862405613423846873e+01
8.234117058529264455e+00,2.525044564615604514e+01
8.239119559779890523e+00,2.709956146712496405e+01
8.244122061030514814e+00,2.693745280832339617e+01
8.249124562281140882e+00,2.790890749040254093e+01
8.254127063531765174e+00,2.775329036428014007e+01
8.259129564782391242e+00,2.659067958253739405e+01
8.264132066033015533e+00,2.510787894267416576e+01
8.269134567283641601e+00,2.761396746974718397e+01
8.274137068534267669e+00,2.598721851541132111e+01
8.279139569784891961e+00,2.589067829839748569e+01
8.284142071035518029e+00,2.800077679379768014e+01
8.289144572286142321e+00,2.595658333921977601e+01
8.294147073536768389e+00,2.828528596071054579e+01
8.299149574787392680e+00,2.723329344576749023e+01
8.304152076038018748e+00,2.723157462820033814e+01
8.309154577288644816e+00,2.723472851237152526e+01
8.314157078539269108e+00,2.530404760987601520e+01
8.319159579789895176e+00,2.518109012302310745e+01
8.324162081040519467e+00,2.718803929691024379e+01
8.329164582291145535e+00,2.755550110609985737e+01
8.334167083541769827e+00,2.708511228278150895e+01
8.339169584792395895e+00,2.619597423735766029e+01
8.344172086043021963e+00,2.705143836201125751e+01
8.349174587293646255e+00,2.696548960873545298e+01
8.354177088544272323e+00,2.610537316735740632e+01
8.359179589794896614e+00,2.809151092349684831e+01
8.364182091045522682e+00,2.536227021158648398e+01
8.369184592296146974e+00,2.769629618369594581e+01
8.374187093546773042e+00,2.750688468585156343e+01
8.379189594797399110e+00,2.814728063920391321e+01
8.384192096048023402e+00,2.614726441579520966e+01
8.389194597298649470e+00,2.726899093856416201e+01
8.394197098549273761e+00,2.935375624496598590e+01
8.399199599799899829e+00,2.785967308839940415e+01
8.404202101050525897e+00,2.731318751188054250e+01
8.409204602301150189e+00,2.776677508101764502e+01
8.414207103551776257e+00,2.732879815303545001e+01
8.419209604802400548e+00,2.944852682764704355e+01
8.424212106053026616e+00,2.825627251394826089e+01
8.429214607303650908e+00,2.720202886768045758e+01
8.434217108554276976e+00,2.755498275704735178e+01
8.439219609804903044e+00,2.692686083333369851e+01
8.444222111055527336e+00,2.854251645957688766e+01
8.449224612306153404e+00,2.594156906552744957e+01
8.454227113556777695e+00,2.575794281080934667e+01
8.459229614807403763e+00,2.883640359409820420e+01
8.464232116058028055e+00,2.954581614074466600e+01
8.469234617308654123e+00,2.787600875961555502e+01
8.474237118559280191e+00,2.753544929691357623e+01
8.479239619809904482e+00,2.809498654973449305e+01
8.484242121060530550e+00,2.680567283679883062e+01
8.489244622311154842e+00,2.763897741208567638e+01
8.494247123561780910e+00,2.752165007654155815e+01
8.499249624812405202e+00,2.812431312518257442e+01
8.504252126063031270e+00,2.595475785000569857e+01
8.509254627313657338e+00,2.702072911217563345e+01
8.514257128564281629e+00,2.838776698869368076e+01
8.519259629814907697e+00,2.688218506181465983e+01
8.524262131065531989e+00,2.657942501777345967e+01
8.529264632316158057e+00,2.962986604677542957e+01
8.534267133566782348e+00,2.764091940087974564e+01
8.539269634817408416e+00,2.703889076450901641e+01
8.544272136068034484e+00,2.594044597072999636e+01
8.549274637318658776e+00,2.837717025823640071e+01
8.554277138569284844e+00,2.836196756942655028e+01
8.559279639819909136e+00,2.737907931888979007e+01
8.564282141070535204e+00,2.659061623230451588e+01
8.569284642321159495e+00,2.768330450332110004e+01
8.574287143571785563e+00,2.688700536323373314e+01
8.579289644822411631e+00,2.679577534559411944e+01
8.584292146073035923e+00,2.764966368675739972e+01
8.589294647323661991e+00,2.671649354331092141e+01
8.594297148574286282e+00,2.802954040097530708e+01
8.599299649824912350e+00,2.840589145888113265e+01
8.604302151075536642e+00,2.697327400605341907e+01
8.609304652326162710e+00,2.645966886164009679e+01
8.614307153576788778e+00,2.940420105968617293e+01
8.619309654827413070e+00,2.691765872852503705e+01
8.624312156078039138e+00,2.721299376313177731e+01
8.629314657328663429e+00,2.810096113941587603e+01
8.634317158579289497e+00,2.850232084826016532e+01
8.639319659829915565e+00,2.766164208580010353e+01
8.644322161080539857e+00,2.839376081094287585e+01
8.649324662331165925e+00,2.754698782909709465e+01
8.654327163581790217e+00,2.699181082592097880e+01
8.659329664832416285e+00,2.940430585528427798e+01
8.664332166083040576e+00,3.048143811258024982e+01
8.669334667333666644e+00,2.970397353501516946e+01
8.674337168584292712e+00,2.816481814490633084e+01
8.679339669834917004e+00,2.987145437132042858e+01
8.684342171085543072e+00,2.840873002898061372e+01
8.689344672336167363e+00,2.759074774660527041e+01
8.694347173586793431e+00,2.854942109514236037e+01
8.699349674837417723e+00,2.800365651810106726e+01
8.704352176088043791e+00,2.712993834451842190e+01
8.709354677338669859e+00,2.722974206058399460e+01
8.714357178589294151e+00,2.894512327450839706e+01
8.719359679839920219e+00,2.631154705785509051e+01
8.724362181090544510e+00,2.877722328371431715e+01
8.729364682341170578e+00,2.655851044427507190e+01
8.734367183591794870e+00,2.608192510587295132e+01
8.739369684842420938e+00,2.637926245076876341e+01
